Price,Close,High,Low,Open,Volume
Ticker,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA
Date,,,,,
2010-08-26,4.912038803100586,5.063580235599064,4.8754596189655475,5.060096440494206,8753800
2010-08-27,4.920745372772217,4.920745372772217,4.842361685268561,4.9033267386344255,14899400
2010-08-30,4.816234111785889,4.95558285877788,4.776171484071732,4.95558285877788,27298
2010-08-31,4.960808753967285,4.960808753967285,4.8110092749353255,4.823202221018209,12039800
2010-09-01,5.096676349639893,5.122804152177078,4.9642951069207095,5.016550711995082,27704
2010-09-02,5.04267692565918,5.122802200545669,5.018290697979585,5.121060303409062,6450400
2010-09-03,4.962553024291992,5.098418057551365,4.939909018198608,5.091450466610002,6616400
2010-09-06,4.917263507843018,4.973002893156354,4.889393815186349,4.95732614950786,2077000
2010-09-08,4.922490119934082,4.957327076150302,4.8772017778432915,4.912039066292516,4558200
2010-09-09,4.924229621887207,4.960808457953178,4.910294779733574,4.955583099791093,4233400
2010-09-10,4.877200603485107,4.945132934147685,4.861523860680985,4.9102959863196896,4842400
2010-09-13,5.051387310028076,5.053129207589148,4.905071237227934,4.946875781994691,7551200
2010-09-14,5.112350940704346,5.140220629283507,5.035709130995203,5.051385872350093,8590600
2010-09-15,5.157639980316162,5.166349134613127,5.077514365405734,5.08622385193564,6048600
2010-09-16,5.138477802276611,5.155896437544454,5.098415173723555,5.117575373508632,5338600
2010-09-17,5.079257965087891,5.133255470739475,5.058355854876397,5.1245463135235285,6628200
2010-09-20,5.188991069793701,5.188991069793701,5.079253915851335,5.079253915851335,5632400
2010-09-21,5.2255730628967285,5.2255730628967285,5.147189334060083,5.175059030483559,13054200
2010-09-22,5.267375946044922,5.296987530683615,5.180283089134987,5.190734138938972,77358
2010-09-23,5.426983833312988,5.469067027036742,5.270924947000639,5.270924947000639,20214200
2010-09-24,5.313009262084961,5.483095915536949,5.297228019301837,5.41120373594608,25926600
2010-09-27,5.418217182159424,5.453286683246203,5.258651587664919,5.3393113063854925,8441800
2010-09-28,5.435751438140869,5.476081126608058,5.356845235098526,5.444518645391121,9399600
2010-09-29,5.537454128265381,5.563756091814316,5.419971712262365,5.430492430792417,10553800
2010-09-30,5.633893966674805,5.633893966674805,5.497123315681729,5.540960024204793,12514600
2010-10-01,5.737347602844238,5.751374999245744,5.590055927258614,5.64616718510206,12401000
2010-10-04,5.767156600952148,5.795212064414531,5.6794831940203245,5.698771450568528,6724200
2010-10-05,5.816255569458008,5.83905085068201,5.742610202435426,5.754884430272523,9478000
2010-10-06,5.795213222503662,5.812748308731166,5.725074884279083,5.775924962100981,10971200
2010-10-07,5.718059539794922,5.7952118948350915,5.682990044269394,5.768910274862189,8220200
2010-10-08,5.8302812576293945,5.8653507523565365,5.684743088624996,5.684743088624996,9037400
2010-10-11,5.856583118438721,5.882884735893144,5.74786762583,5.830280832089369,6194000
2010-10-13,6.110836505889893,6.133631780140282,5.886392786793888,5.891652977430498,19732000
2010-10-14,6.019659519195557,6.119607200695047,5.91269780102005,6.082783842593639,14432800
2010-10-15,6.102071762084961,6.102071762084961,5.940752941080147,5.988096682608599,8663000
2010-10-18,6.049464702606201,6.063492767913714,5.982832730185454,6.049464702606201,10120800
2010-10-19,5.946008682250977,6.021407843544128,5.842554065748383,5.93022744688974,10998200
2010-10-20,6.031932353973389,6.04595975518606,5.893408171686561,5.926723834849955,8115800
2010-10-21,5.877626419067383,6.10031699606141,5.846063932948851,5.99861550325833,10245400
2010-10-22,5.886395454406738,5.930232179964665,5.854832958493404,5.921464968632149,5633000
2010-10-25,5.917957305908203,5.961794026692708,5.867106549263311,5.916204131390744,7760000
2010-10-26,5.9793267250061035,6.017903242230363,5.84431025251136,5.860090825308467,9830200
2010-10-27,5.935490131378174,5.963545598383959,5.861844781323649,5.961792424337703,9530600
2010-10-28,5.847815990447998,5.986340134305882,5.847815990447999,5.9477636211062155,7013000
2010-10-29,5.80397891998291,5.903926544323226,5.753128855400887,5.856583496073578,7886200
2010-11-01,5.905679702758789,5.9845858888584695,5.809239105923576,5.828527359069597,5543000
2010-11-03,5.981081962585449,6.067001556025971,5.946012454103604,5.961793699475672,10532400
2010-11-04,6.133634090423584,6.133634090423584,6.005630941857274,6.005630941857274,9935200
2010-11-05,6.107333183288574,6.1090863580708525,6.016152710016427,6.016152710016427,5554200
2010-11-08,6.079276084899902,6.079276084899902,5.9968635051133905,6.0179049436870455,6453000
2010-11-09,5.933736324310303,6.0582324040610676,5.9144480673837005,6.031930782802539,10423400
2010-11-10,5.928478717803955,6.005631110242716,5.882888150852852,5.90392959080973,7512800
2010-11-11,5.91269588470459,5.9232162674135855,5.818008426952812,5.893407624544583,7551600
2010-11-12,5.935490131378174,5.9933549083310975,5.828529123283996,5.856584590289781,10923200
2010-11-16,5.9442572593688965,6.037190856698887,5.860090200060778,5.981079929756816,12376200
2010-11-17,5.926723957061768,6.012644216006193,5.882887240413536,5.919709921863199,7110200
2010-11-18,6.003876209259033,6.044205902952991,5.963545846669952,5.9828341064573065,11723000
2010-11-19,6.014399528503418,6.014399528503418,5.882889331806279,5.949521352090223,6015200
2010-11-22,5.926723957061768,5.9740676913092825,5.844311384611838,5.961793464159395,5216800
2010-11-23,5.682291507720947,5.853042124428387,5.608358666366971,5.835439258822091,14500000
2010-11-24,5.7597432136535645,5.83895674580841,5.724536826303641,5.7474210788069895,11887600
2010-11-25,5.791429042816162,5.845998306669531,5.722776283555272,5.780866924890025,4096400
2010-11-26,5.7931904792785645,5.847760428006596,5.703414805183977,5.7298190992088935,7840000
2010-11-29,5.838958740234375,5.853041568587042,5.729819506526072,5.747423041966905,7584200
2010-11-30,5.791429042816162,5.809031901187055,5.713974854369826,5.79318906005085,15481000
2010-12-01,5.944576740264893,5.96922101340893,5.809032566466609,5.837197545989234,10315200
2010-12-02,5.895290374755859,6.027313891013542,5.895290374755859,5.967463203449806,9222800
2010-12-03,5.738620281219482,5.835438036289487,5.706934592561324,5.826635933824113,12417200
2010-12-06,5.624199867248535,5.745661215983142,5.624199867248535,5.738619803199839,9944600
2010-12-07,5.611879825592041,5.7174987128177746,5.611879825592041,5.675251560831305,8607800
2010-12-08,5.529143333435059,5.63300183156478,5.49217692007689,5.606597202629935,13077600
2010-12-09,5.456968784332275,5.571389030401553,5.377754587032718,5.536182981631834,12561600
2010-12-10,5.4305644035339355,5.502737192813638,5.324945581056597,5.476332571132548,11826200
2010-12-13,5.488655090332031,5.523861143124049,5.374234831190217,5.458729760794664,8460400
2010-12-14,5.485135555267334,5.513300537814675,5.43584666793295,5.476334124128694,6819400
2010-12-15,5.465771198272705,5.49217615930302,5.423523730678439,5.4481683385898645,6865200
2010-12-16,5.412962913513184,5.518581769220156,5.386558283524713,5.467532526923103,9427400
2010-12-17,5.390079021453857,5.448169342064506,5.346071192635091,5.377756547352009,5672400
2010-12-20,5.289741516113281,5.407682524743996,5.282700437260096,5.400641445890812,10976800
2010-12-21,5.377755165100098,5.42704404157944,5.298541295038623,5.326706271383103,7998000
2010-12-22,5.43936824798584,5.4428889553077795,5.328468653369774,5.368955780312693,9272200
2010-12-23,5.5002827644348145,5.556986654710332,5.41345455222085,5.438262757702773,7554600
2010-12-27,5.466612339019775,5.502052086126532,5.424084439702648,5.47547219130104,4820600
2010-12-28,5.455982685089111,5.482562590809686,5.369154474829746,5.464842541002024,4415000
2010-12-29,5.493196964263916,5.528637079871318,5.413456873138256,5.448896988745658,5043000
2010-12-30,5.567619800567627,5.567619800567627,5.480791906827123,5.521547794871904,8379600
2011-01-03,5.564072608947754,5.634952448058976,5.56052853249676,5.581792653220993,6626800
2011-01-04,5.587111473083496,5.633183475308517,5.518003300755017,5.581795355833029,7026600
2011-01-05,5.666849613189697,5.686341699654492,5.549897770364529,5.564073741071161,8229600
2011-01-06,5.617233753204346,5.695201421274651,5.580021619731969,5.643813655409304,8915800
2011-01-07,5.484335422515869,5.615463269280147,5.4418071616359915,5.590655060769903,7306200
2011-01-10,5.493196964263916,5.493196964263916,5.3904210345808385,5.425861150188241,7840400
2011-01-11,5.558758735656738,5.576478448015743,5.516230479645949,5.5286347514718415,6900200
2011-01-12,5.656218528747559,5.668622462642454,5.594198521291229,5.60837449402566,6093200
2011-01-13,5.599514484405518,5.670394346135848,5.581794434477476,5.670394346135848,6412000
2011-01-14,5.629638195037842,5.629638195037842,5.5250902773095225,5.567618192286527,7726200
2011-01-17,5.564072608947754,5.599512697494231,5.519772667255524,5.587108767897484,4871600
2011-01-18,5.5906548500061035,5.597743005879495,5.535722993914828,5.5941989279427995,6240000
2011-01-19,5.510915279388428,5.6119191375531745,5.477247214006217,5.581795150207383,7069200
2011-01-20,5.473702430725098,5.473702430725098,5.395734751860728,5.463070535967564,16700600
2011-01-21,5.44889497756958,5.5091429490755655,5.4294028873818005,5.45775483421028,8862000
2011-01-24,5.498507976531982,5.51799971783027,5.450663966289348,5.454208042155101,6149000
2011-01-26,5.493196964263916,5.574708756986154,5.466617046549359,5.491424924685346,11011000
2011-01-27,5.493196964263916,5.535724900203604,5.34789309864115,5.5144611012247555,16682000
2011-01-28,5.379786014556885,5.505597709820549,5.246886165090415,5.493193777947432,16990400
2011-01-31,5.273467063903809,5.425859028243405,5.261063129686746,5.4028228607129805,14162600
2011-02-01,5.284099578857422,5.378015622913712,5.280555500670717,5.31599560657397,19812
2011-02-02,5.241572380065918,5.3585242725596895,5.2344845606933585,5.3159963423784955,6844000
2011-02-03,5.21853494644165,5.280554614390205,5.184866885282548,5.280554614390205,15764
2011-02-04,4.979313850402832,5.2008135738372845,4.966909919967583,5.174233674621501,20030200
2011-02-07,5.011210918426514,5.032474707077849,4.9615948482703525,5.023614851470097,10321600
2011-02-08,5.103353977203369,5.2256219307810925,5.004122186319457,5.011210340373488,20274
2011-02-09,4.975772380828857,5.1210762214584955,4.9491924676862045,5.092724269042075,12705200
2011-02-10,5.004124641418457,5.050196651427914,4.9704565691073235,4.984632546188545,13296800
2011-02-11,5.241572380065918,5.261064474808862,4.988176500335432,5.007668595078376,15882800
2011-02-14,5.275239944458008,5.298275777681959,5.181323896430087,5.204360067635951,10992000
2011-02-15,5.386875629425049,5.422315736308742,5.188411977225706,5.24511587785409,17449800
2011-02-16,5.569389820098877,5.599513799899526,5.381558124979307,5.404593950482487,22427000
2011-02-17,5.53394889831543,5.670392806333448,5.475472986019386,5.634952716101164,19198400
2011-02-18,5.518003940582275,5.532179916912033,5.440036239759582,5.493196066500686,10696800
2011-02-21,5.432947158813477,5.509143145373172,5.41345506793117,5.493195132466172,6214000
2011-02-22,5.256739139556885,5.417933795734856,5.215545014172232,5.392859170129616,19152200
2011-02-23,5.265697479248047,5.283608083447413,5.152861253539861,5.2531601587934,13516800
2011-02-24,5.265697479248047,5.265697479248047,5.265697479248047,5.265697479248047,0
2011-02-25,5.224498271942139,5.326588172964691,5.147482987559222,5.299722463477076,16094000
2011-02-28,5.3283820152282715,5.337337142472928,5.197635244405517,5.238829376316872,13489200
2011-03-01,5.185095310211182,5.355245033216916,5.1779309387417864,5.339125539026811,11907200
2011-03-02,5.226291179656982,5.3355454900107855,5.158230994263543,5.185097054696619,9459800
2011-03-03,5.290767192840576,5.328379116747812,5.2441998049439835,5.265692235286398,11496600
2011-03-04,5.3050994873046875,5.340920344704902,5.25136768877996,5.254949877004863,7604600
2011-03-09,5.3050994873046875,5.3050994873046875,5.3050994873046875,5.3050994873046875,0
2011-03-10,5.016738414764404,5.113455078317711,4.979126132215325,5.106291045499328,18180400
2011-03-11,5.047186851501465,5.079425856601213,4.970171526344559,5.014947846401717,12915600
2011-03-14,5.104498863220215,5.125991640323806,5.000617847387746,5.014946251584773,12159400
2011-03-15,5.163602352142334,5.167184537748498,4.945094154406637,4.989870449635625,10775400
2011-03-16,5.041812419891357,5.194051941677547,4.99703611004931,5.167186224095544,10249400
2011-03-17,5.03285551071167,5.1170348203961895,4.997034338888123,5.100915327237194,7028600
2011-03-18,5.104498863220215,5.143901889358013,5.059722557402494,5.061513650629135,11543200
2011-03-21,5.111666202545166,5.181517170839794,5.050770363964511,5.154651440081576,6922600
2011-03-22,5.194051265716553,5.228081352420304,5.088379160912343,5.122409247616094,6870800
2011-03-23,5.232863903045654,5.232863903045654,5.232863903045654,5.232863903045654,0
2011-03-24,5.17872953414917,5.238275886265311,5.169707150999011,5.209404948522256,7126400
2011-03-25,5.146251201629639,5.20579757177872,5.117380255143346,5.20579757177872,7077600
2011-03-28,5.119184970855713,5.198579905308124,5.0957271106370285,5.149860395947869,6863600
2011-03-29,5.090315341949463,5.1606886014288325,5.077684341167488,5.1606886014288325,7949200
2011-03-30,5.202187538146973,5.202187538146973,5.090312385596294,5.117379193459469,7949200
2011-03-31,5.3321099281311035,5.3321099281311035,5.162493138306673,5.202190618956632,10965400
2011-04-01,5.3321099281311035,5.3321099281311035,5.3321099281311035,5.3321099281311035,0
2011-04-04,5.395265579223633,5.409701058829603,5.326697137137522,5.377221143673925,7171200
2011-04-05,5.395265579223633,5.395265579223633,5.395265579223633,5.395265579223633,0
2011-04-06,5.377218723297119,5.395263150724725,5.3357167811318025,5.3916541964054385,11910000
2011-04-07,5.368196964263916,5.434961246010062,5.33210810750889,5.368196964263916,9081400
2011-04-08,5.3032402992248535,5.375418055463243,5.263542808628978,5.341133655666913,10706400
2011-04-11,5.232863903045654,5.323085694477476,5.211210521667736,5.292410271623904,7307400
2011-04-12,5.119184970855713,5.214819856484492,5.061442731023715,5.196775428047545,16990200
2011-04-13,5.139033317565918,5.1660997870055,5.075877992761005,5.164295653989182,7310800
2011-04-14,5.102944374084473,5.185948252556874,5.090313034858461,5.115575369141681,8328200
2011-04-15,5.027160167694092,5.126404036905838,5.016333300960159,5.1155775143408535,15151400
2011-04-18,5.023551940917969,5.0325739870028565,4.891828140732226,4.987463068240424,9027600
2011-04-19,5.0794878005981445,5.106554274585496,5.034376895896262,5.052421326610793,8212600
2011-04-20,5.238278865814209,5.238278865814209,5.1119681832159,5.124599182641947,13170000
2011-04-25,5.232863903045654,5.254517284423573,5.1606865387339615,5.218428430183316,6632800
2011-04-26,5.305042266845703,5.32489117483433,5.238278321342136,5.270757883275045,11822200
2011-04-27,5.305042266845703,5.32850012977206,5.19497189459604,5.296020223670266,11864800
2011-04-28,5.17872953414917,5.267146824008366,5.11016079888287,5.24368897198668,11904800
2011-04-29,5.231061935424805,5.245497415212306,5.128209098917738,5.16971106028568,10076400
2011-05-02,5.21301794052124,5.243693380685072,5.12460057632408,5.19677798136574,8493200
2011-05-03,5.070462226867676,5.178728391602487,5.030764438102677,5.16068397345191,8909400
2011-05-04,4.971219539642334,5.120987668603974,4.953175460431744,5.097530159128959,13844600
2011-05-05,4.987459659576416,5.050614971514316,4.904455790983398,4.9549797651987095,12866800
2011-05-06,5.117380619049072,5.117380619049072,4.998287870282019,5.070465241630407,13744400
2011-05-09,5.108359336853027,5.158883679803708,5.056030860376367,5.099337292547409,17486
2011-05-10,5.108359336853027,5.108359336853027,5.108359336853027,5.108359336853027,0
2011-05-11,5.241886615753174,5.245495570473096,5.1877536716298005,5.205798101060546,12885000
2011-05-12,5.286996364593506,5.314063174923048,5.169708115117719,5.178730499950496,12298600
2011-05-13,5.128208637237549,5.270758944284538,5.111968680917531,5.267150332789277,9546400
2011-05-16,5.128208637237549,5.128208637237549,5.128208637237549,5.128208637237549,0
2011-05-17,5.052419662475586,5.074073041034743,4.931522463928169,5.028962151191211,10118200
2011-05-18,4.922501087188721,5.0794868122716474,4.909869747228033,5.075877857997165,13091000
2011-05-19,4.917089939117432,4.9820497695481025,4.850325630711576,4.95137433230795,10191800
2011-05-20,4.900204181671143,4.961910484244476,4.892944453762337,4.947391374589744,6046000
2011-05-23,4.923794746398926,4.9600926725433965,4.820346106898667,4.854829102119647,7203200
2011-05-24,4.996392726898193,5.00909690261129,4.931056570473324,4.947390609579541,6860400
2011-05-25,4.945574760437012,4.990947005945608,4.931055655720771,4.958278933793377,6711800
2011-05-26,5.0998406410217285,5.0998406410217285,4.965538831204536,4.965538831204536,13206800
2011-05-27,5.1506547927856445,5.163359306471209,5.098023192167288,5.12706138826623,7897000
2011-05-30,5.136138916015625,5.168806993656324,5.087137145717397,5.168806993656324,2163400
2011-05-31,5.0907673835754395,5.186956698450098,5.030876014809712,5.1615483438715675,20425600
2011-06-01,5.0109100341796875,5.074430889925828,4.958278072375513,5.04720761658281,14406800
2011-06-02,4.972797870635986,5.02724477110592,4.8856832452793935,5.01272566687982,14121600
2011-06-03,4.972797870635986,5.041763875332019,4.900202349505492,4.941944730885183,11983600
2011-06-06,4.960093021392822,5.003650328132019,4.925610023746612,4.990946156936758,11638000
2011-06-07,5.0472092628479,5.070803027960154,4.978243591473314,4.978243591473314,9268200
2011-06-08,5.036319255828857,5.054468223280613,4.985502216196494,5.021800151100005,9430800
2011-06-09,4.998205184936523,5.045392001042596,4.9582773996984795,5.016353800594557,5289400
2011-06-10,4.918352127075195,4.994577523367977,4.914722263879632,4.976428553552971,10194000
2011-06-13,4.965539455413818,5.000022118292157,4.921982134281061,4.921982134281061,7981800
2011-06-14,5.016353607177734,5.016353607177734,4.961907069977634,4.99094526930604,9916200
2011-06-15,5.009097576141357,5.0163569577408795,4.949206206753093,4.981874289358124,9930000
2011-06-16,4.909279823303223,5.025433078122207,4.8893162584798295,4.963726758857958,9319000
2011-06-17,4.909279823303223,4.963726758857958,4.833054390456972,4.956467028985471,12526000
2011-06-20,4.945574760437012,4.958278933793377,4.847570543980318,4.880238616132549,6072200
2011-06-21,4.909279823303223,4.954652096517349,4.90383537206183,4.954652096517349,5916000
2011-06-22,4.995858669281006,5.039842709159912,4.9133883760367585,4.926217010640514,12412200
2011-06-24,4.939047813415527,4.997693221514686,4.92072103599599,4.983031869489896,6864000
2011-06-27,4.917055606842041,4.984864578376229,4.904226967524433,4.948211023565175,7676400
2011-06-28,5.025180339813232,5.0288457631123435,4.917052799367499,4.937212277958604,10838600
2011-06-29,5.09665584564209,5.113149905786085,5.008687757910183,5.039843166009496,7035200
2011-06-30,5.131476402282715,5.131476402282715,5.069165589433527,5.11131691884501,6821800
2011-07-01,5.153467178344727,5.153467178344727,5.023347452215908,5.11314822257473,9534000
2011-07-04,5.210280895233154,5.210280895233154,5.116814682760979,5.135141452774868,3668000
2011-07-05,5.184621810913086,5.199283151877912,5.129641520129532,5.19561772924822,5057000
2011-07-06,5.140641212463379,5.162633414833151,5.060003952734009,5.131477998715923,6243600
2011-07-07,5.003189563751221,5.188289298027699,4.986695503797092,5.186456585860117,8506000
2011-07-08,4.8657402992248535,4.984864167771405,4.862075223689005,4.961039254240424,10962200
2011-07-11,4.728288173675537,4.810758458500011,4.693467697464351,4.810758458500011,8993800
2011-07-12,4.737455368041992,4.818093002906664,4.673311802798601,4.728291801833331,13999200
2011-07-13,4.847412109375,4.9133879892222625,4.731953707922705,4.770439958258153,14197600
2011-07-14,4.761277675628662,4.882233895596751,4.702632278014333,4.829086635091569,10089600
2011-07-15,4.722790241241455,4.785101043497531,4.673308071881507,4.768606987044215,10077600
2011-07-18,4.596336841583252,4.689803063607031,4.54868737449932,4.6751417160084445,12290400
2011-07-19,4.7007975578308105,4.722789747319909,4.607331364221633,4.6366540505044345,10092600
2011-07-20,4.797932147979736,4.8144262129297335,4.70996403461589,4.70996403461589,10851600
2011-07-21,4.915219783782959,4.950040603863339,4.801594464968641,4.810757673095802,8186000
2011-07-22,4.9610371589660645,5.016017463433184,4.915220413353811,4.920718548666732,9915000
2011-07-25,4.856577396392822,4.904226876945444,4.805262490515952,4.904226876945444,15054
2011-07-26,4.753946304321289,4.852910307267159,4.7319541094699415,4.8345835364833825,14331400
2011-07-27,4.643985748291016,4.74844788102007,4.585340364973234,4.675141151872844,15844600
2011-07-28,4.719125270843506,4.72279069475267,4.621993634575031,4.638487692612207,14389800
2011-07-29,4.819921493530273,4.832750475913628,4.636654511273548,4.636654511273548,17362
2011-08-01,4.84191370010376,4.940877689058816,4.726455654730522,4.876734524714811,9869200
2011-08-02,4.682473182678223,4.812592975365176,4.631158630255907,4.7851029866311965,13927000
2011-08-03,4.627492904663086,4.700799653043949,4.572512930765977,4.673309666095394,11116600
2011-08-04,4.398409366607666,4.590839636575083,4.271954999442528,4.552353722403268,15354400
2011-08-05,4.396574020385742,4.490040205383048,4.271952440389334,4.396574020385742,14843400
2011-08-08,4.147332191467285,4.257292464964607,3.8669338960363002,4.215141137482757,24106200
2011-08-09,4.442391872406006,4.442391872406006,4.178487304371318,4.306774339409388,32561000
2011-08-10,4.36175537109375,4.4827115883900985,4.293946762682776,4.394743493911688,15088600
2011-08-11,4.447890281677246,4.519364301551953,4.378248624239368,4.4130694529583065,13823600
2011-08-12,4.471714973449707,4.563348478436604,4.403906375509689,4.491874456404131,12957400
2011-08-15,4.537692546844482,4.578011175087268,4.499206281634119,4.50836984456715,8012600
2011-08-16,4.579842567443848,4.579842567443848,4.418567751409169,4.453388231854445,11930600
2011-08-17,4.741118907928467,4.7649434714820424,4.583509127399034,4.583509127399034,16659000
2011-08-18,4.618330001831055,4.638489140516004,4.468050720632228,4.620162364803545,17260800
2011-08-19,4.635345935821533,4.655676513320819,4.54293473267316,4.555872244710611,11897200
2011-08-22,4.615015029907227,4.753631824765497,4.568809431621136,4.722212003830126,12022600
2011-08-23,4.738846778869629,4.738846778869629,4.489336791628737,4.648283834552726,12493800
2011-08-24,4.755478382110596,4.842345101286023,4.648281446709088,4.7129693315680665,10999400
2011-08-25,4.729604721069336,4.883007282000949,4.659372019426017,4.729604721069336,10082800
2011-08-26,4.700037002563477,4.803537520839495,4.624259793331982,4.7129745232828535,7571000
2011-08-29,4.805382251739502,4.847891317822989,4.749935674458497,4.762873185656015,7603200
2011-08-30,4.842349052429199,4.8774650693458295,4.751785728218586,4.777661114787718,6942400
2011-08-31,4.938454627990723,4.938454627990723,4.853436489294509,4.877463247289293,13115600
2011-09-01,5.239714622497559,5.33582234615144,5.045650909059446,5.045650909059446,25070200
2011-09-02,5.104795932769775,5.163939056991041,5.021625694008104,5.15654599020297,16099400
2011-09-05,4.9310622215271,4.98096435952727,4.9236691555178345,4.973571293518005,7128800
2011-09-06,5.012386798858643,5.06044034289442,4.827564282496201,4.844197984649525,10522400
2011-09-08,5.123278617858887,5.173180768159673,5.064135485289454,5.080769535389717,10445200
2011-09-09,4.918124198913574,5.06967851119149,4.897793622015548,5.064133712259095,11351400
2011-09-12,4.823864936828613,4.87746325203253,4.718516220289218,4.803534359068109,9667800
2011-09-13,4.80353307723999,4.894095991019688,4.736996915066877,4.866372707621115,9493600
2011-09-14,4.812778472900391,4.870073354000356,4.731456467373331,4.827564260039768,9892800
2011-09-15,4.842349052429199,4.944001274065171,4.812777484225248,4.870072353555291,7714800
2011-09-16,4.918124198913574,4.932909976879206,4.829409178599029,4.829409178599029,10061800
2011-09-19,4.834954261779785,4.868222352288486,4.777659412859674,4.823865015783809,9119800
2011-09-20,4.749937534332275,4.858982817867063,4.729606950192301,4.858982817867063,11303200
2011-09-21,4.639041423797607,4.796140504273834,4.620559116826166,4.773961665403967,17345000
2011-09-22,4.51348352432251,4.548993432961329,4.386395730433263,4.485449536016706,15821800
2011-09-23,4.466763019561768,4.560209946148715,4.410695006198293,4.487321457481851,9948400
2011-09-26,4.5172224044799805,4.545256398495271,4.373314117004161,4.522829345871668,12736600
2011-09-27,4.612537860870361,4.719067242578265,4.584503869337472,4.597586374954718,10257200
2011-09-28,4.597586154937744,4.739625442574857,4.597586154937744,4.6181442242932365,11251200
2011-09-29,4.651784420013428,4.705983768093796,4.588240528836463,4.636832937175993,7735800
2011-09-30,4.6424407958984375,4.6424407958984375,4.434988618550871,4.562076426062117,12629000
2011-10-03,4.472367763519287,4.597586597809247,4.470498783130295,4.573290209223916,13425800
2011-10-04,4.40321683883667,4.457416199765093,4.259308916089537,4.4480712979818025,20396600
2011-10-05,4.4106926918029785,4.448071228941309,4.307900912611585,4.378920739176046,13401400
2011-10-06,4.42938232421875,4.494794856069793,4.416299461376978,4.481712349699584,11053600
2011-10-07,4.298556327819824,4.507877488456791,4.298556327819824,4.4761055361227395,10720000
2011-10-10,4.5172224044799805,4.548994359423063,4.34528012298887,4.34528012298887,15440800
2011-10-11,4.363967418670654,4.51161323777779,4.345277979721658,4.468627777725077,27467800
2011-10-13,4.401348114013672,4.4761059067340705,4.307901229584748,4.406955055409174,31133200
2011-10-14,4.427513599395752,4.4443340675488745,4.3639696878109735,4.420037677340327,16540800
2011-10-17,4.3826584815979,4.403216551235256,4.326590143974991,4.39947894723762,10293600
2011-10-18,4.485450744628906,4.496664271678432,4.324721978875459,4.363969858256193,10293600
2011-10-19,4.5022711753845215,4.532174151578237,4.464892276906578,4.498533214242408,13026800
2011-10-20,4.4480719566345215,4.5527327332758,4.436858429305673,4.487319836992903,12092800
2011-10-21,4.539649486541748,4.539649486541748,4.476105581233245,4.494794671582706,10681000
2011-10-24,4.649916648864746,4.687295543910865,4.558338748120473,4.560207728519935,12043400
2011-10-25,4.649916648864746,4.649916648864746,4.649916648864746,4.649916648864746,0
2011-10-26,4.649916648864746,4.649916648864746,4.649916648864746,4.649916648864746,0
2011-10-27,4.649916648864746,4.649916648864746,4.649916648864746,4.649916648864746,0
2011-10-28,4.877927303314209,4.915305842167054,4.769528934639296,4.803169869136952,25942000
2011-10-31,4.840547561645508,4.905960438790347,4.752707636404526,4.791955148808528,15015200
2011-11-01,4.821859836578369,4.840549287636908,4.634966038936237,4.679820864065382,16352000
2011-11-03,4.717196941375732,4.859236196036448,4.691031937467937,4.840546754757404,24299200
2011-11-04,4.728410720825195,4.73775562020889,4.646177745077452,4.709721635000729,8932800
2011-11-07,4.7620530128479,4.775135519269596,4.7134605915162,4.7284120783512185,8912800
2011-11-08,4.748970985412598,4.793825450441723,4.700378559179812,4.771398396162961,7509200
2011-11-09,4.620014190673828,4.709723477495229,4.545256748715663,4.672344578280345,15180600
2011-11-10,4.620014190673828,4.620014190673828,4.620014190673828,4.620014190673828,0
2011-11-11,4.57328987121582,4.64804765536396,4.567683286934783,4.636833773858819,11793400
2011-11-14,4.728410720825195,4.78261006783624,4.595716357819885,4.597585337696624,17254800
2011-11-16,4.737756729125977,4.808776198707531,4.705984776727809,4.726543203712372,12478000
2011-11-17,4.6330976486206055,4.747102628538711,4.578898273461003,4.707855100158293,12116400
2011-11-18,4.55718469619751,4.6886778553878585,4.517736497636697,4.671771894051522,9543200
2011-11-21,4.544033527374268,4.544033527374268,4.421932659487821,4.504585345210143,8214800
2011-11-22,4.470776081085205,4.592877399056811,4.448234552865709,4.566578471745891,9007400
2011-11-23,4.358066558837891,4.450111884101825,4.331767638554598,4.416299242516903,11062200
2011-11-24,4.373091697692871,4.418175072932078,4.322372766189707,4.395633206167066,4778200
2011-11-25,4.350552558898926,4.390000760900598,4.328011036290292,4.348674038966366,5519800
2011-11-28,4.4332051277160645,4.478288525969191,4.423812529148122,4.423812529148122,8485800
2011-11-29,4.359944820404053,4.4613827474844525,4.341160337573795,4.42381306524185,10590000
2011-11-30,4.545912742614746,4.5571834999775005,4.418176298200476,4.425690017012006,22339200
2011-12-01,4.7375168800354,4.761937271446452,4.602266721688862,4.602266721688862,15459600
2011-12-02,4.673651218414307,4.8051447686135305,4.628567807620855,4.771332120945668,14384000
2011-12-05,4.540279388427734,4.677408137485045,4.52713010540732,4.624811005403386,25702800
2011-12-06,4.585362434387207,4.602268756441502,4.508344904269226,4.538400508301069,12809000
2011-12-07,4.468896865844727,4.574091475425059,4.444476464688817,4.5646988756377676,18319800
2011-12-08,4.4482316970825195,4.5571833023057176,4.378727920063336,4.4970721212571805,17002200
2011-12-09,4.545912742614746,4.545912742614746,4.418176298200476,4.45386708956435,14733600
